station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
8A0,1/12/16 2:55,32.0,21.2,63.99,220,4,0.0,30.19,M,10.0,M,SCT,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 120255Z AUTO 22004KT 10SM SCT095 00/M06 A3019 RMK AO2
8A0,1/12/16 3:15,28.4,23.0,79.92,200,6,0.0,30.18,M,10.0,M,SCT,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,21.19,K8A0 120315Z AUTO 20006KT 10SM SCT095 M02/M05 A3018 RMK AO2
8A0,1/12/16 3:35,30.2,21.2,68.83,210,6,0.0,30.18,M,10.0,M,BKN,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 120335Z AUTO 21006KT 10SM BKN095 M01/M06 A3018 RMK AO2
8A0,1/12/16 3:55,32.0,19.4,59.27,210,6,0.0,30.17,M,10.0,M,OVC,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 120355Z AUTO 21006KT 10SM OVC095 00/M07 A3017 RMK AO2
8A0,1/12/16 4:15,32.0,21.2,63.99,200,5,0.0,30.16,M,10.0,M,OVC,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 120415Z AUTO 20005KT 10SM OVC095 00/M06 A3016 RMK AO2
8A0,1/12/16 4:35,32.0,21.2,63.99,200,6,0.0,30.16,M,10.0,M,BKN,M,M,M,9500,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 120435Z AUTO 20006KT 10SM BKN095 00/M06 A3016 RMK AO2
8A0,1/12/16 4:55,32.0,19.4,59.27,220,4,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 120455Z AUTO 22004KT 10SM CLR 00/M07 A3016 RMK AO2
8A0,1/12/16 5:15,32.0,19.4,59.27,240,4,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 120515Z AUTO 24004KT 10SM CLR 00/M07 A3015 RMK AO2
8A0,1/12/16 5:35,32.0,19.4,59.27,220,4,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 120535Z AUTO 22004KT 10SM CLR 00/M07 A3015 RMK AO2
8A0,1/12/16 5:55,30.2,21.2,68.83,220,4,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.32,K8A0 120555Z AUTO 22004KT 10SM CLR M01/M06 A3015 RMK AO2
8A0,1/12/16 6:15,32.0,19.4,59.27,220,5,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 120615Z AUTO 22005KT 10SM CLR 00/M07 A3014 RMK AO2
8A0,1/12/16 6:35,30.2,21.2,68.83,210,6,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 120635Z AUTO 21006KT 10SM CLR M01/M06 A3014 RMK AO2
8A0,1/12/16 6:55,32.0,21.2,63.99,220,6,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 120655Z AUTO 22006KT 10SM CLR 00/M06 A3014 RMK AO2
8A0,1/12/16 7:15,32.0,19.4,59.27,220,5,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 120715Z AUTO 22005KT 10SM CLR 00/M07 A3014 RMK AO2
8A0,1/12/16 7:35,30.2,21.2,68.83,200,6,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 120735Z AUTO 20006KT 10SM CLR M01/M06 A3013 RMK AO2
8A0,1/12/16 7:55,32.0,21.2,63.99,210,8,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,K8A0 120755Z AUTO 21008KT 10SM CLR 00/M06 A3012 RMK AO2
8A0,1/12/16 8:15,32.0,21.2,63.99,220,8,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,K8A0 120815Z AUTO 22008KT 10SM CLR 00/M06 A3012 RMK AO2
8A0,1/12/16 8:35,32.0,21.2,63.99,230,8,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,K8A0 120835Z AUTO 23008KT 10SM CLR 00/M06 A3012 RMK AO2
8A0,1/12/16 8:55,32.0,21.2,63.99,240,8,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,K8A0 120855Z AUTO 24008KT 10SM CLR 00/M06 A3012 RMK AO2
8A0,1/12/16 9:15,32.0,21.2,63.99,240,7,0.0,30.12,M,10.0,M,SCT,M,M,M,5500,M,M,M,M,M,M,M,M,M,M,24.78,K8A0 120915Z AUTO 24007KT 10SM SCT055 00/M06 A3012 RMK AO2
8A0,1/12/16 9:35,32.0,21.2,63.99,240,7,0.0,30.12,M,10.0,M,BKN,M,M,M,5500,M,M,M,M,M,M,M,M,M,M,24.78,K8A0 120935Z AUTO 24007KT 10SM BKN055 00/M06 A3012 RMK AO2
8A0,1/12/16 9:55,32.0,21.2,63.99,230,7,0.0,30.11,M,10.0,M,SCT,M,M,M,5500,M,M,M,M,M,M,M,M,M,M,24.78,K8A0 120955Z AUTO 23007KT 10SM SCT055 00/M06 A3011 RMK AO2
8A0,1/12/16 10:15,32.0,21.2,63.99,220,8,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,K8A0 121015Z AUTO 22008KT 10SM CLR 00/M06 A3011 RMK AO2
8A0,1/12/16 10:35,32.0,21.2,63.99,220,7,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,K8A0 121035Z AUTO 22007KT 10SM CLR 00/M06 A3011 RMK AO2
8A0,1/12/16 10:55,30.2,21.2,68.83,230,6,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 121055Z AUTO 23006KT 10SM CLR M01/M06 A3012 RMK AO2
8A0,1/12/16 11:15,30.2,21.2,68.83,220,7,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,K8A0 121115Z AUTO 22007KT 10SM CLR M01/M06 A3011 RMK AO2
8A0,1/12/16 11:35,30.2,21.2,68.83,230,7,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,K8A0 121135Z AUTO 23007KT 10SM CLR M01/M06 A3012 RMK AO2
8A0,1/12/16 11:55,30.2,21.2,68.83,230,6,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 121155Z AUTO 23006KT 10SM CLR M01/M06 A3012 RMK AO2
8A0,1/12/16 12:15,30.2,21.2,68.83,240,5,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,K8A0 121215Z AUTO 24005KT 10SM CLR M01/M06 A3013 RMK AO2
8A0,1/12/16 12:35,30.2,21.2,68.83,240,5,0.0,30.13,M,10.0,M,BKN,M,M,M,4400,M,M,M,M,M,M,M,M,M,M,24.26,K8A0 121235Z AUTO 24005KT 10SM BKN044 M01/M06 A3013 RMK AO2
8A0,1/12/16 12:55,30.2,21.2,68.83,220,4,0.0,30.13,M,10.0,M,SCT,M,M,M,4600,M,M,M,M,M,M,M,M,M,M,25.32,K8A0 121255Z AUTO 22004KT 10SM SCT046 M01/M06 A3013 RMK AO2
8A0,1/12/16 13:15,30.2,21.2,68.83,220,6,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 121315Z AUTO 22006KT 10SM CLR M01/M06 A3013 RMK AO2
8A0,1/12/16 13:35,30.2,21.2,68.83,220,5,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,K8A0 121335Z AUTO 22005KT 10SM CLR M01/M06 A3014 RMK AO2
8A0,1/12/16 13:55,32.0,23.0,69.04,230,4,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 121355Z AUTO 23004KT 10SM CLR 00/M05 A3015 RMK AO2
8A0,1/12/16 14:15,32.0,23.0,69.04,240,6,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 121415Z AUTO 24006KT 10SM CLR 00/M05 A3016 RMK AO2
8A0,1/12/16 14:35,33.8,24.8,69.25,240,8,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.33,K8A0 121435Z AUTO 24008KT 10SM CLR 01/M04 A3016 RMK AO2
8A0,1/12/16 14:55,33.8,26.6,74.63,250,9,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.75,K8A0 121455Z AUTO 25009KT 10SM CLR 01/M03 A3017 RMK AO2
8A0,1/12/16 15:15,35.6,26.6,69.46,250,9,0.0,30.17,M,10.0,14,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.99,K8A0 121515Z AUTO 25009G14KT 10SM CLR 02/M03 A3017 RMK AO2
8A0,1/12/16 15:35,37.4,28.4,69.67,250,8,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.76,K8A0 121535Z AUTO 25008KT 10SM CLR 03/M02 A3018 RMK AO2
8A0,1/12/16 15:55,39.2,28.4,64.93,250,8,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.98,K8A0 121555Z AUTO 25008KT 10SM CLR 04/M02 A3017 RMK AO2
8A0,1/12/16 16:15,41.0,30.2,65.16,230,9,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.7,K8A0 121615Z AUTO 23009KT 10SM CLR 05/M01 A3017 RMK AO2
8A0,1/12/16 16:35,41.0,30.2,65.16,260,10,0.0,30.17,M,10.0,14,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,K8A0 121635Z AUTO 26010G14KT 10SM CLR 05/M01 A3017 RMK AO2
8A0,1/12/16 16:55,42.8,32.0,65.38,260,13,0.0,30.16,M,10.0,16,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.4,K8A0 121655Z AUTO 26013G16KT 10SM CLR 06/00 A3016 RMK AO2
8A0,1/12/16 17:15,44.6,32.0,61.03,250,9,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,K8A0 121715Z AUTO 25009KT 199V259 10SM CLR 07/00 A3015 RMK AO2
8A0,1/12/16 17:35,44.6,32.0,61.03,240,12,0.0,30.14,M,10.0,17,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.04,K8A0 121735Z AUTO 24012G17KT 10SM CLR 07/00 A3014 RMK AO2
8A0,1/12/16 17:55,46.4,32.0,57.0,250,15,0.0,30.13,M,10.0,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.45,K8A0 121755Z AUTO 25015G18KT 10SM CLR 08/00 A3013 RMK AO2
8A0,1/12/16 18:15,46.4,32.0,57.0,240,16,0.0,30.12,M,10.0,21,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.19,K8A0 121815Z AUTO 24016G21KT 10SM CLR 08/00 A3012 RMK AO2
8A0,1/12/16 18:35,46.4,32.0,57.0,250,13,0.0,30.11,M,10.0,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.02,K8A0 121835Z AUTO 25013G18KT 10SM CLR 08/00 A3011 RMK AO2
8A0,1/12/16 18:55,50.0,32.0,49.81,250,12,0.0,30.1,M,10.0,22,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.91,K8A0 121855Z AUTO 25012G22KT 10SM CLR 10/00 A3010 RMK AO2
8A0,1/12/16 19:15,50.0,33.8,53.54,260,13,0.0,30.09,M,10.0,25,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.63,K8A0 121915Z AUTO 26013G25KT 10SM CLR 10/01 A3009 RMK AO2
8A0,1/12/16 19:35,50.0,32.0,49.81,250,16,0.0,30.09,M,10.0,21,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.88,K8A0 121935Z AUTO 25016G21KT 10SM CLR 10/00 A3009 RMK AO2
8A0,1/12/16 19:55,51.8,32.0,46.59,260,15,0.0,30.08,M,10.0,20,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 121955Z AUTO 26015G20KT 10SM CLR 11/00 A3008 RMK AO2
8A0,1/12/16 20:15,51.8,32.0,46.59,240,18,0.0,30.07,M,10.0,23,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122015Z AUTO 24018G23KT 10SM CLR 11/00 A3007 RMK AO2
8A0,1/12/16 20:35,51.8,33.8,50.08,250,12,0.0,30.08,M,10.0,22,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122035Z AUTO 25012G22KT 10SM CLR 11/01 A3008 RMK AO2
8A0,1/12/16 20:55,51.8,33.8,50.08,280,14,0.0,30.08,M,10.0,20,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122055Z AUTO 28014G20KT 10SM CLR 11/01 A3008 RMK AO2
8A0,1/12/16 21:15,51.8,32.0,46.59,280,12,0.0,30.08,M,10.0,19,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122115Z AUTO 28012G19KT 10SM CLR 11/00 A3008 RMK AO2
8A0,1/12/16 21:35,51.8,32.0,46.59,270,12,0.0,30.08,M,10.0,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122135Z AUTO 27012G18KT 10SM CLR 11/00 A3008 RMK AO2
8A0,1/12/16 21:55,51.8,32.0,46.59,290,12,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 122155Z AUTO 29012KT 10SM CLR 11/00 A3009 RMK AO2
8A0,1/12/16 22:15,50.0,33.8,53.54,280,9,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.9,K8A0 122215Z AUTO 28009KT 10SM CLR 10/01 A3009 RMK AO2
8A0,1/12/16 22:35,50.0,33.8,53.54,290,9,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.9,K8A0 122235Z AUTO 29009KT 10SM CLR 10/01 A3009 RMK AO2
8A0,1/12/16 22:55,48.2,33.8,57.26,300,7,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,K8A0 122255Z AUTO 30007KT 10SM CLR 09/01 A3009 RMK AO2
8A0,1/12/16 23:15,46.4,33.8,61.28,290,5,0.0,30.1,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.5,K8A0 122315Z AUTO 29005KT 10SM CLR 08/01 A3010 RMK AO2
8A0,1/12/16 23:35,46.4,33.8,61.28,300,6,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,K8A0 122335Z AUTO 30006KT 10SM CLR 08/01 A3012 RMK AO2
8A0,1/12/16 23:55,44.6,33.8,65.61,310,5,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,K8A0 122355Z AUTO 31005KT 10SM CLR 07/01 A3012 RMK AO2
8A0,1/13/16 0:15,44.6,33.8,65.61,310,3,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 130015Z AUTO 31003KT 10SM CLR 07/01 A3013 RMK AO2
8A0,1/13/16 0:35,42.8,33.8,70.28,300,4,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 130035Z AUTO 30004KT 10SM CLR 06/01 A3014 RMK AO2
8A0,1/13/16 0:55,42.8,33.8,70.28,290,4,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 130055Z AUTO 29004KT 10SM CLR 06/01 A3014 RMK AO2
8A0,1/13/16 1:15,42.8,32.0,65.38,280,5,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 130115Z AUTO 28005KT 10SM CLR 06/00 A3014 RMK AO2
8A0,1/13/16 1:35,42.8,32.0,65.38,290,6,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,K8A0 130135Z AUTO 29006KT 10SM CLR 06/00 A3014 RMK AO2
8A0,1/13/16 1:55,42.8,32.0,65.38,290,5,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 130155Z AUTO 29005KT 10SM CLR 06/00 A3015 RMK AO2
8A0,1/13/16 2:15,42.8,32.0,65.38,300,5,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 130215Z AUTO 30005KT 10SM CLR 06/00 A3015 RMK AO2
8A0,1/13/16 2:35,42.8,32.0,65.38,320,8,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,K8A0 130235Z AUTO 32008KT 10SM CLR 06/00 A3016 RMK AO2
8A0,1/13/16 2:55,41.0,32.0,70.08,320,5,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 130255Z AUTO 32005KT 10SM CLR 05/00 A3017 RMK AO2
8A0,1/13/16 3:15,41.0,32.0,70.08,310,6,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,K8A0 130315Z AUTO 31006KT 10SM CLR 05/00 A3018 RMK AO2
8A0,1/13/16 3:35,39.2,32.0,75.16,320,6,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.2,K8A0 130335Z AUTO 32006KT 10SM CLR 04/00 A3019 RMK AO2
8A0,1/13/16 3:55,39.2,32.0,75.16,330,7,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,K8A0 130355Z AUTO 33007KT 10SM CLR 04/00 A3019 RMK AO2
8A0,1/13/16 4:15,37.4,32.0,80.65,340,8,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.76,K8A0 130415Z AUTO 34008KT 10SM CLR 03/00 A3019 RMK AO2
8A0,1/13/16 4:35,37.4,30.2,74.98,330,5,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 130435Z AUTO 33005KT 10SM CLR 03/M01 A3020 RMK AO2
8A0,1/13/16 4:55,37.4,30.2,74.98,0,0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.4,K8A0 130455Z AUTO 00000KT 10SM CLR 03/M01 A3020 RMK AO2
8A0,1/13/16 5:15,35.6,30.2,80.51,0,0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.6,K8A0 130515Z AUTO 00000KT 10SM CLR 02/M01 A3020 RMK AO2
8A0,1/13/16 5:35,35.6,28.4,74.8,320,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.8,K8A0 130535Z AUTO 32003KT 10SM CLR 02/M02 A3020 RMK AO2
8A0,1/13/16 5:55,35.6,28.4,74.8,330,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 130555Z AUTO 33004KT 10SM CLR 02/M02 A3020 RMK AO2
8A0,1/13/16 6:15,32.0,30.2,92.97,350,5,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 130615Z AUTO 35005KT 10SM CLR 00/M01 A3020 RMK AO2
8A0,1/13/16 6:35,33.8,30.2,86.49,360,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 130635Z AUTO 36004KT 10SM CLR 01/M01 A3020 RMK AO2
8A0,1/13/16 6:55,33.8,30.2,86.49,350,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 130655Z AUTO 35004KT 10SM CLR 01/M01 A3020 RMK AO2
8A0,1/13/16 7:15,32.0,30.2,92.97,0,0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 130715Z AUTO 00000KT 10SM CLR 00/M01 A3020 RMK AO2
8A0,1/13/16 7:35,32.0,28.4,86.39,360,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,K8A0 130735Z AUTO 36003KT 10SM CLR 00/M02 A3020 RMK AO2
8A0,1/13/16 7:55,30.2,30.2,100.0,10,5,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,K8A0 130755Z AUTO 01005KT 10SM CLR M01/M01 A3020 RMK AO2
8A0,1/13/16 8:15,32.0,28.4,86.39,20,6,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 130815Z AUTO 02006KT 10SM CLR 00/M02 A3020 RMK AO2
8A0,1/13/16 8:35,32.0,28.4,86.39,20,5,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 130835Z AUTO 02005KT 10SM CLR 00/M02 A3020 RMK AO2
8A0,1/13/16 8:55,32.0,28.4,86.39,40,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 130855Z AUTO 04004KT 10SM CLR 00/M02 A3020 RMK AO2
8A0,1/13/16 9:15,30.2,28.4,92.92,30,6,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,K8A0 130915Z AUTO 03006KT 10SM CLR M01/M02 A3019 RMK AO2
8A0,1/13/16 9:35,30.2,28.4,92.92,20,8,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.9,K8A0 130935Z AUTO 02008KT 10SM CLR M01/M02 A3019 RMK AO2
8A0,1/13/16 9:55,30.2,26.6,86.28,20,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,K8A0 130955Z AUTO 02005KT 10SM CLR M01/M03 A3019 RMK AO2
8A0,1/13/16 10:15,30.2,26.6,86.28,10,3,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.63,K8A0 131015Z AUTO 01003KT 10SM CLR M01/M03 A3019 RMK AO2
8A0,1/13/16 10:35,30.2,26.6,86.28,0,0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.2,K8A0 131035Z AUTO 00000KT 10SM CLR M01/M03 A3020 RMK AO2
8A0,1/13/16 10:55,28.4,26.6,92.86,0,0,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131055Z AUTO 00000KT 10SM CLR M02/M03 A3021 RMK AO2
8A0,1/13/16 11:15,28.4,24.8,86.18,0,0,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131115Z AUTO 00000KT 10SM CLR M02/M04 A3021 RMK AO2
8A0,1/13/16 11:35,28.4,24.8,86.18,0,0,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131135Z AUTO 00000KT 10SM CLR M02/M04 A3021 RMK AO2
8A0,1/13/16 11:55,28.4,26.6,92.86,30,3,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.57,K8A0 131155Z AUTO 03003KT 10SM CLR M02/M03 A3021 RMK AO2
8A0,1/13/16 12:15,28.4,23.0,79.92,0,0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131215Z AUTO 00000KT 10SM CLR M02/M05 A3023 RMK AO2
8A0,1/13/16 12:35,28.4,23.0,79.92,0,0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131235Z AUTO 00000KT 10SM CLR M02/M05 A3024 RMK AO2
8A0,1/13/16 12:55,26.6,24.8,92.8,0,0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.6,K8A0 131255Z AUTO 00000KT 10SM CLR M03/M04 A3024 RMK AO2
8A0,1/13/16 13:15,26.6,24.8,92.8,90,3,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.52,K8A0 131315Z AUTO 09003KT 10SM CLR M03/M04 A3024 RMK AO2
8A0,1/13/16 13:35,26.6,26.6,100.0,0,0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.6,K8A0 131335Z AUTO 00000KT 10SM CLR M03/M03 A3024 RMK AO2
8A0,1/13/16 13:55,28.4,23.0,79.92,0,0,0.0,30.25,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.4,K8A0 131355Z AUTO 00000KT 10SM CLR M02/M05 A3025 RMK AO2
8A0,1/13/16 14:15,32.0,24.8,74.44,0,0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 131415Z AUTO 00000KT 10SM CLR 00/M04 A3026 RMK AO2
8A0,1/13/16 14:35,32.0,23.0,69.04,80,3,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,K8A0 131435Z AUTO 08003KT 10SM CLR 00/M05 A3026 RMK AO2
8A0,1/13/16 14:55,32.0,23.0,69.04,0,0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 131455Z AUTO 00000KT 10SM CLR 00/M05 A3026 RMK AO2
8A0,1/13/16 15:15,33.8,19.4,55.14,50,5,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 131515Z AUTO 05005KT 10SM CLR 01/M07 A3026 RMK AO2
8A0,1/13/16 15:35,35.6,21.2,55.41,90,4,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 131535Z AUTO 09004KT 10SM CLR 02/M06 A3026 RMK AO2
